Trx,FPKM_mean_M,Linkage
CAF2752860.1,2298.57566666667,Auto
CAF2752875.1,0,Auto
CAF2752889.1,25.9882705,Auto
CAF2752906.1,1.6106225,Auto
CAF2752915.1,12.040244,Auto
CAF2752929.1,5.17298466666667,Auto
CAF2752943.1,6.20490833333333,Auto
CAF2752958.1,30.2632,Auto
CAF2752975.1,17.4863433333333,Auto
CAF2752991.1,2.20128025796167,Auto
CAF2752995.1,32.32937,Auto
CAF2753010.1,811.663666666667,Auto
CAF2753020.1,31.257975,Auto
CAF2753039.1,6.678165,Auto
CAF2753053.1,17.10488,Auto
CAF2753069.1,27.9577,Auto
CAF2753083.1,0.135151833333333,Auto
CAF2753097.1,21.2556983333333,Auto
CAF2753111.1,130.958166666667,Auto
CAF2753123.1,57.38205,Auto
CAF2753137.1,0.482976668624817,Auto
CAF2753152.1,34.9239333333333,Auto
CAF2753156.1,9.6013335,Auto
CAF2753179.1,0.6129675,Auto
CAF2753184.1,386.671333333333,Auto
CAF2753190.1,40.14251,Auto
CAF2753205.1,0.319335666666667,Auto
CAF2753225.1,20.8220566666667,Auto
CAF2753243.1,9.81569166666667,Auto
CAF2753261.1,16.0934283333333,Auto
CAF2753283.1,35.1836,Auto
CAF2753302.1,6.871715,Auto
CAF2753319.1,47.43075,Auto
CAF2753342.1,21.7650316666667,Auto
CAF2753357.1,0.127660666666667,Auto
CAF2753376.1,3015.7135,Auto
CAF2753383.1,4.4042973867833,Auto
CAF2753402.1,22.3232166666667,Auto
CAF2753418.1,83.6300333333333,Auto
CAF2753423.1,57.6136333333333,Auto
CAF2753438.1,20.0614116666667,Auto
CAF2753456.1,27.4862716666667,Auto
CAF2753473.1,83.5488166666667,Auto
CAF2753488.1,59.4161833333333,Auto
CAF2753502.1,9.86911533333333,Auto
CAF2753515.1,13.3789083333333,Auto
CAF2753531.1,29.1281508333333,Auto
CAF2753548.1,0.762449333333333,Auto
CAF2753570.1,37.6549991666667,Auto
CAF2753587.1,67.9628046666667,Auto
CAF2753608.1,98.0615566666667,Auto
CAF2753623.1,41.2282433333333,Auto
CAF2753639.1,79.1480006666667,Auto
CAF2753654.1,9.116555,Auto
CAF2753672.1,48.0094816666667,Auto
CAF2753685.1,6.57853216666667,Auto
CAF2753701.1,6.41946083333333,Auto
CAF2753705.1,7.7607645,Auto
CAF2753721.1,1.72051833333333,Auto
CAF2753735.1,3.9229265,Auto
CAF2753743.1,15.8723166666667,Auto
CAF2753759.1,6.61572016666667,Auto
CAF2753774.1,19.9545166666667,Auto
CAF2753790.1,2.651001,Auto
CAF2753803.1,0.111748,Auto
CAF2753818.1,0,Auto
CAF2753828.1,6.00385733333333,Auto
CAF2753833.1,161.315833333333,Auto
CAF2753837.1,21.5062833333333,Auto
CAF2753852.1,201.90285,Auto
CAF2753869.1,0.106156,Auto
CAF2753884.1,12.7667033333333,Auto
CAF2753902.1,10.679805,Auto
CAF2753918.1,2.45011283333333,Auto
CAF2753934.1,69.2214333333333,Auto
CAF2753950.1,71.664,Auto
CAF2753965.1,96.0573,Auto
CAF2753981.1,62.198125,Auto
CAF2753997.1,23.2337516666667,Auto
CAF2754005.1,0.655918533333333,Auto
CAF2754020.1,0.0473895,Auto
CAF2754035.1,0.495585666666667,Auto
CAF2754051.1,7.08962266666667,Auto
CAF2754066.1,0.119277166666667,Auto
CAF2754082.1,3.370319,Auto
CAF2754097.1,17.6087833333333,Auto
CAF2754113.1,7.58400666666667,Auto
CAF2754129.1,2.93894583333333,Auto
CAF2754143.1,27.806765,Auto
CAF2754158.1,8.7385155,Auto
CAF2754173.1,7.39117333333333,Auto
CAF2754189.1,2.496035,Auto
CAF2754199.1,1.89835716666667,Auto
CAF2754214.1,0.272821833333333,Auto
CAF2754229.1,85.4712463,Auto
CAF2754245.1,105.8115,Auto
CAF2754261.1,0.431643333333333,Auto
CAF2754275.1,0.0639341,Auto
CAF2754289.1,2.04559e-07,Auto
CAF2754304.1,32.1772433333333,Auto
CAF2754319.1,0.346711833333333,Auto
CAF2754333.1,0.150184541400978,Auto
CAF2754348.1,294.044166666667,Auto
CAF2754364.1,127.858566666667,Auto
CAF2754379.1,185.024733333333,Auto
CAF2754394.1,0.0534026666666667,Auto
CAF2754409.1,0.0354763333333333,Auto
CAF2754424.1,0.5257269,Auto
CAF2754439.1,1.40856516666667,Auto
CAF2754454.1,554.299166666667,Auto
CAF2754469.1,0.341203333333333,Auto
CAF2754485.1,0.976965,Auto
CAF2754501.1,0.109396333333333,Auto
CAF2754517.1,115.950263333333,Auto
CAF2754533.1,5.63671983333333,Auto
CAF2754548.1,0.697429833333333,Auto
CAF2754564.1,10.97751,Auto
CAF2754579.1,5.10795166666667,Auto
CAF2754592.1,2.65002466666667,Auto
CAF2754607.1,0.9810375,Auto
CAF2754622.1,1.48936916666667,Auto
CAF2754638.1,0,Auto
CAF2754654.1,0,Auto
CAF2754668.1,0.691261666666667,Auto
CAF2754683.1,75.8901833333333,Auto
CAF2754696.1,10.7789833333333,Auto
CAF2754710.1,11.8798163333333,Auto
CAF2754726.1,31.6755166666667,Auto
CAF2754741.1,0.19263,Auto
CAF2754757.1,41.4912166666667,Auto
CAF2754772.1,82.8931,Auto
CAF2754787.1,31.1274333333333,Auto
CAF2754804.1,21.4577833333333,Auto
CAF2754820.1,15.7493033333333,Auto
CAF2754835.1,0,Auto
CAF2754849.1,13.7697866666667,Auto
CAF2754864.1,7.05548,Auto
CAF2754879.1,14.2464583333333,Auto
CAF2754894.1,11.7647766666667,Auto
CAF2754911.1,129.7759,Auto
CAF2754926.1,55.8788833333333,Auto
CAF2754944.1,125.406116666667,Auto
CAF2754959.1,7.963295,Auto
CAF2754974.1,1.49942733333333,Auto
CAF2754989.1,68.1811,Auto
CAF2755004.1,44.5305166666667,Auto
CAF2755019.1,6.34312683333333,Auto
CAF2755034.1,17.2820466666667,Auto
CAF2755049.1,4.998385,Auto
CAF2755063.1,0,Auto
CAF2755077.1,0.14183855,Auto
CAF2755091.1,0,Auto
CAF2755106.1,0.410843833333333,Auto
CAF2755122.1,0.462040833333333,Auto
CAF2755140.1,40.29065,Auto
CAF2755155.1,566.0205,Auto
CAF2755170.1,0,Auto
CAF2755186.1,5.03283166666667,Auto
CAF2755202.1,7.30505833333333,Auto
CAF2755217.1,13.2085116666667,Auto
CAF2755232.1,16.20835,Auto
CAF2755247.1,107.25325,Auto
CAF2755262.1,35.7715833333333,Auto
CAF2755278.1,22.2973566666667,Auto
CAF2755293.1,44.0605,Auto
CAF2755309.1,1.05075833333333,Auto
CAF2755324.1,0.4448795,Auto
CAF2755339.1,76.8544833333333,Auto
CAF2755355.1,266.867666666667,Auto
CAF2755371.1,0.478954833333333,Auto
CAF2755387.1,24.6282166666667,Auto
CAF2755402.1,14.8825,Auto
CAF2755417.1,5.63678166693046,Auto
CAF2755432.1,7.0906135,Auto
CAF2755446.1,0.488878666666667,Auto
CAF2755460.1,0.172843,Auto
CAF2755475.1,15.6467441666667,Auto
CAF2755490.1,19.9846508333333,Auto
CAF2755507.1,2.92487233333333,Auto
CAF2755524.1,7.88194,Auto
CAF2755539.1,6.08039666666667,Auto
CAF2755554.1,0,Auto
CAF2755569.1,0.687484333333333,Auto
CAF2755584.1,0.466140666666667,Auto
CAF2755599.1,0.391301833333333,Auto
CAF2755614.1,32.9899833333333,Auto
CAF2755630.1,100.886766666667,Auto
CAF2755645.1,16.2969,Auto
CAF2755660.1,4.49063,Auto
CAF2755675.1,2.8059495,Auto
CAF2755690.1,1.27913683333333,Auto
CAF2755704.1,1.92925483333333,Auto
CAF2755719.1,0.81460595,Auto
CAF2755737.1,326.552316666667,Auto
CAF2755751.1,0.276668666666667,Auto
CAF2755766.1,15.1212586333333,Auto
CAF2755783.1,36.3077166666667,Auto
CAF2755798.1,20.1429766666667,Auto
CAF2755812.1,4.00333733333333,Auto
CAF2755827.1,41.5475666666667,Auto
CAF2755842.1,10.4589545,Auto
CAF2755858.1,1.0044445,Auto
CAF2755873.1,0.2791645,Auto
CAF2755890.1,126.617888333333,Auto
CAF2755906.1,30.8914466666667,Auto
CAF2755922.1,152.993488333333,Auto
CAF2755937.1,16.656695,Auto
CAF2755951.1,23.7162983333333,Auto
CAF2755967.1,21.1870833333333,Auto
CAF2755981.1,4.19716757640205,Auto
CAF2755995.1,1.513443,Auto
CAF2756003.1,18.7535683333333,Auto
CAF2756019.1,12.872396,Auto
CAF2756033.1,547.228508333333,Auto
CAF2756048.1,340.061036666667,Auto
CAF2756063.1,38.6448,Auto
CAF2756078.1,11.9316516666667,Auto
CAF2756093.1,31.4690833333333,Auto
CAF2756108.1,70.1155,Auto
CAF2756123.1,9.04978483383333,Auto
CAF2756138.1,14.6265685,Auto
CAF2756148.1,32.5431333333333,Auto
CAF2756163.1,51.3523,Auto
CAF2756179.1,3.44017333333333,Auto
CAF2756193.1,1.647042,Auto
CAF2756208.1,3.6801,Auto
CAF2756224.1,0,Auto
CAF2756238.1,124.844836833333,Auto
CAF2756252.1,95.0893375,Auto
CAF2756267.1,16.6520748333333,Auto
CAF2756282.1,2.54809783333333,Auto
CAF2756295.1,31.9149333333333,Auto
CAF2756309.1,94.3043333333333,Auto
CAF2756324.1,75.1239333333333,Auto
CAF2756340.1,36.800385,Auto
CAF2756357.1,50.1049333333333,Auto
CAF2756375.1,1.51171183333333,Auto
CAF2756385.1,15.47795,Auto
CAF2756392.1,6.94743,Auto
CAF2756407.1,3.746045,Auto
CAF2756426.1,0,Auto
CAF2756442.1,0.0344903333333333,Auto
CAF2756461.1,5.65299933333333,Auto
CAF2756476.1,15.0839116666667,Auto
CAF2756494.1,106.4613,Auto
CAF2756510.1,26.97095,Auto
CAF2756527.1,83.2698833333333,Auto
CAF2756543.1,89.6298833333333,Auto
CAF2756561.1,52.707,Auto
CAF2756578.1,13.9391683333333,Auto
CAF2756595.1,159.724175,Auto
CAF2756606.1,1.09971416666667,Auto
CAF2756618.1,0.756545,Auto
CAF2756622.1,13.823165,Auto
CAF2756641.1,41.3170583333333,Auto
CAF2756665.1,37.0071033333333,Auto
CAF2756681.1,0,Auto
CAF2756699.1,3.98136166666667,Auto
CAF2756714.1,4.54051166666667,Auto
CAF2756731.1,0,Auto
CAF2756735.1,1.85213566666667,Auto
CAF2756751.1,40.8231833333333,Auto
CAF2756767.1,6.84222833333333,Auto
CAF2756783.1,178.845916666667,Auto
CAF2756799.1,57.5143166666667,Auto
CAF2756815.1,13.1674,Auto
CAF2756831.1,12.66409,Auto
CAF2756848.1,11.8621,Auto
CAF2756854.1,57.9071,Auto
CAF2756870.1,17.5574833333333,Auto
CAF2756885.1,60.45865,Auto
CAF2756903.1,130.257816666667,Auto
CAF2756919.1,282.3405,Auto
CAF2756933.1,251.162833333333,Auto
CAF2756948.1,17.8344733333333,Auto
CAF2756964.1,9.19649433333333,Auto
CAF2756981.1,0.292091333333333,Auto
CAF2757001.1,6.5208915,Auto
CAF2757017.1,2.16664116666667,Auto
CAF2757033.1,0.893781666666667,Auto
CAF2757049.1,3830.57833333333,Auto
CAF2757065.1,17.8184733333333,Auto
CAF2757069.1,18.2688433333333,Auto
CAF2757086.1,0.455252418675833,Auto
CAF2757101.1,0.205500833333333,Auto
CAF2757117.1,24.3861331666667,Auto
CAF2757133.1,1.28164281666667,Auto
CAF2757142.1,0.736380333333333,Auto
CAF2757155.1,62.3771908333333,Auto
CAF2757170.1,154.60115,Auto
CAF2757184.1,77.2832735,Auto
CAF2757198.1,91.4298541666667,Auto
CAF2757214.1,2.2001221,Auto
CAF2757230.1,10.1483176666667,Auto
CAF2757246.1,20.9675765,Auto
CAF2757261.1,4.56951966666667,Auto
CAF2757277.1,0.274235,Auto
CAF2757291.1,0.227101666666667,Auto
CAF2757307.1,0.620455667296762,Auto
CAF2757322.1,0.498846521966667,Auto
CAF2757338.1,0.301286066666667,Auto
CAF2757353.1,0.472221333333333,Auto
CAF2757369.1,34.647125,Auto
CAF2757385.1,0,Auto
CAF2757399.1,9.23741000789833,Auto
CAF2757412.1,1.972007580862,Auto
CAF2757427.1,16.4250133333333,Auto
CAF2757443.1,3.299028,Auto
CAF2757459.1,0,Auto
CAF2757474.1,0.998631,Auto
CAF2757481.1,0.274954666666667,Auto
CAF2757496.1,48.36264,Auto
CAF2757512.1,12.6874152333333,Auto
CAF2757526.1,0,Auto
CAF2757541.1,10.0353318333333,Auto
CAF2757556.1,16.6608666666667,Auto
CAF2757572.1,0.161232666666667,Auto
CAF2757587.1,7.91329833333333,Auto
CAF2757602.1,0,Auto
CAF2757617.1,30.0714666666667,Auto
CAF2757632.1,17.1416415,Auto
CAF2757647.1,20.88272,Auto
CAF2757659.1,0.562852666666667,Auto
CAF2757675.1,0.421778,Auto
CAF2757691.1,0.287658283333333,Auto
CAF2757706.1,54.4241166666667,Auto
CAF2757721.1,0,Auto
CAF2757737.1,19.602005,Auto
CAF2757752.1,12.1485068333333,Auto
CAF2757766.1,0.1883315,Auto
CAF2757783.1,0.291236666666667,Auto
CAF2757798.1,529.614416666667,Auto
CAF2757814.1,10.4980166666667,Auto
CAF2757828.1,163.413031666667,Auto
CAF2757842.1,0.71419,Auto
CAF2757857.1,7.01698833333333e-06,Auto
CAF2757871.1,19.0580716666667,Auto
CAF2757887.1,5.861195,Auto
CAF2757902.1,0.170940333333333,Auto
CAF2757906.1,0.0426948333333333,Auto
CAF2757921.1,50.80945,Auto
CAF2757937.1,78.4473166666667,Auto
CAF2757951.1,0,Auto
CAF2757968.1,24.1660616666667,Auto
CAF2757983.1,26.639555,Auto
CAF2757999.1,0,Auto
CAF2758010.1,395.824366666667,Auto
CAF2758024.1,97.693401,Auto
CAF2758040.1,21.1529133333333,Auto
CAF2758053.1,1.17728017173973,Auto
CAF2758068.1,1.21350366666667,Auto
CAF2758083.1,55.8725166666667,Auto
CAF2758099.1,28.3837833333333,Auto
CAF2758114.1,30.27595,Auto
CAF2758129.1,35.3537033333333,Auto
CAF2758145.1,0,Auto
CAF2758157.1,0.2381435,Auto
CAF2758162.1,0.743172666666667,Auto
CAF2758178.1,6.224895,Auto
CAF2758190.1,61.91955,Auto
CAF2758205.1,303.556816666667,Auto
CAF2758216.1,21.110735,Auto
CAF2758233.1,7.46159333333333,Auto
CAF2758251.1,60.0978688333333,Auto
CAF2758266.1,0.2828875,Auto
CAF2758282.1,1.82741754366667,Auto
CAF2758299.1,1.01623371666667,Auto
CAF2758315.1,1.014768,Auto
CAF2758332.1,102.285043333333,Auto
CAF2758349.1,11.292565,Auto
CAF2758366.1,0.955210333333333,Auto
CAF2758385.1,5.02770233333333,Auto
CAF2758402.1,0.213756666666667,Auto
CAF2758421.1,0.880811955,Auto
CAF2758440.1,15.62045,Auto
CAF2758457.1,5.00410191666667,Auto
CAF2758476.1,6.17455,Auto
CAF2758493.1,7.437015,Auto
CAF2758512.1,9.12536666666667,Auto
CAF2758530.1,9.842905,Auto
CAF2758549.1,10.853645,Auto
CAF2758566.1,66.6370333333333,Auto
CAF2758586.1,0.0695578333333333,Auto
CAF2758602.1,0.352564666666667,Auto
CAF2758618.1,0.803858333333333,Auto
CAF2758635.1,4.33036833333333,Auto
CAF2758654.1,4.3824935,Auto
CAF2758671.1,0.0688256666666667,Auto
CAF2758688.1,0.700800666666667,Auto
CAF2758701.1,19.548689,Auto
CAF2758716.1,27.5284523,Auto
CAF2758734.1,66.6573166666667,Auto
CAF2758738.1,125.326366666667,Auto
CAF2758755.1,99.3410833333333,Auto
CAF2758773.1,2.783063,Auto
CAF2758790.1,26.0472748333333,Auto
CAF2758807.1,5.47807783333333,Auto
CAF2758824.1,6.59204833333333,Auto
CAF2758842.1,7.87865666666667,Auto
CAF2758859.1,9.52618666666667,Auto
CAF2758876.1,1.1888515,Auto
CAF2758894.1,4.94223266666667,Auto
CAF2758911.1,603.638666666667,Auto
CAF2758928.1,995.176,Auto
CAF2758944.1,1.16665683333333,Auto
CAF2758964.1,61.7494333333333,Auto
CAF2758985.1,13.6877566666667,Auto
CAF2759002.1,4.79378833333333,Auto
CAF2759020.1,8.03913833333333,Auto
CAF2759037.1,77.0271,Auto
CAF2759055.1,1.00155516562633,Auto
CAF2759072.1,21.0251,Auto
CAF2759089.1,49.4013166666667,Auto
CAF2759107.1,960.5305,Auto
CAF2759124.1,42.0132,Auto
CAF2759141.1,60.20765,Auto
CAF2759158.1,9.50343166666667,Auto
CAF2759160.1,5.54995666666667,Auto
CAF2759178.1,20.2602166666667,Auto
CAF2759195.1,42.5259666666667,Auto
CAF2759213.1,38.253725,Auto
CAF2759230.1,20.6529666666667,Auto
CAF2759249.1,38.85965,Auto
CAF2759264.1,0.8878745,Auto
CAF2759281.1,3.960685,Auto
CAF2759297.1,68.9972166666667,Auto
CAF2759309.1,32.6268166666667,Auto
CAF2759326.1,16.9717833333333,Auto
CAF2759345.1,29.2215666666667,Auto
CAF2759363.1,29.3107,Auto
CAF2759381.1,0,Auto
CAF2759385.1,12.7586216666667,Auto
CAF2759402.1,1.062225,Auto
CAF2759421.1,5.48213483333333,Auto
CAF2759436.1,11.8469416666667,Auto
CAF2759452.1,1.93305166666667,Auto
CAF2759469.1,10.5916696666667,Auto
CAF2759491.1,1.4644465,Auto
CAF2759508.1,66.3431666666667,Auto
CAF2759525.1,0.374069333333333,Auto
CAF2759542.1,0.509226166666667,Auto
CAF2759561.1,7.43134241666667,Auto
CAF2759579.1,5.2348965,Auto
CAF2759595.1,9.15891633333333,Auto
CAF2759614.1,11.6074983333333,Auto
CAF2759628.1,6.52492833333333,Auto
CAF2759650.1,51.1555166666667,Auto
CAF2759672.1,4.56093666666667,Auto
CAF2759690.1,21.7370666666667,Auto
CAF2759708.1,7.13702166666667,Auto
CAF2759727.1,4.04834833333333,Auto
CAF2759746.1,12.964925,Auto
CAF2759763.1,16.5169366666667,Auto
CAF2759782.1,0.589313166666667,Auto
CAF2759800.1,13.0169866666667,Auto
CAF2759818.1,34.3661333333333,Auto
CAF2759836.1,51.1373666666667,Auto
CAF2759853.1,92.7575933333333,Auto
CAF2759872.1,103.301483333333,Auto
CAF2759890.1,13.74369,Auto
CAF2759908.1,27.858015,Auto
CAF2759926.1,0.0452925,Auto
CAF2759945.1,4.82611,Auto
CAF2759963.1,3.088605,Auto
CAF2759981.1,2.32874,Auto
CAF2759999.1,0.722013666666667,Auto
CAF2760017.1,8.38899333333333,Auto
CAF2760036.1,12.580015,Auto
CAF2760054.1,0.93625,Auto
CAF2760072.1,36.7487666666667,Auto
CAF2760090.1,74.5860166666667,Auto
CAF2760107.1,33.1291,Auto
CAF2760125.1,6.21258833333333,Auto
CAF2760142.1,18.7840483333333,Auto
CAF2760160.1,40.8201366666667,Auto
CAF2760178.1,0.234795683333333,Auto
CAF2760196.1,1.604796,Auto
CAF2760213.1,6.246098,Auto
CAF2760231.1,976.002088333333,Auto
CAF2760252.1,0.780906666666667,Auto
CAF2760270.1,0.394104366666667,Auto
CAF2760288.1,343.042166666667,Auto
CAF2760308.1,3.805875,Auto
CAF2760326.1,21.9666515,Auto
CAF2760344.1,53.3824666666667,Auto
CAF2760350.1,1.92777333333333,Auto
CAF2760369.1,5.44642333333333,Auto
CAF2760388.1,270.221618333333,Auto
CAF2760408.1,6.99940166666667,Auto
CAF2760425.1,30.9901283333333,Auto
CAF2760444.1,31.7490316666667,Auto
CAF2760462.1,12.1474616666667,Auto
CAF2760480.1,84.2822333333333,Auto
CAF2760499.1,352.298778333333,Auto
CAF2760517.1,0.697249666666667,Auto
CAF2760535.1,1.05303363333333,Auto
CAF2760553.1,26.2607146666667,Auto
CAF2760571.1,63.4177883333333,Auto
CAF2760590.1,0,Auto
CAF2760609.1,1.26216933333333,Auto
CAF2760625.1,1.114685,Auto
CAF2760631.1,0.128756166666667,Auto
CAF2760648.1,11.053213,Auto
CAF2760665.1,3.40942816666667,Auto
CAF2760683.1,1.7676215,Auto
CAF2760701.1,7.38690833333333,Auto
CAF2760718.1,0.251409,Auto
CAF2760737.1,30.9067,Auto
CAF2760755.1,64.341,Auto
CAF2760774.1,0.952859,Auto
CAF2760792.1,55.78705,Auto
CAF2760810.1,45.8582,Auto
CAF2760827.1,96.6654183333333,Auto
CAF2760846.1,41.2762166666667,Auto
CAF2760865.1,348.874166666667,Auto
CAF2760883.1,43.8023666666667,Auto
CAF2760901.1,15.2849316666667,Auto
CAF2760920.1,0.4404035,Auto
CAF2760938.1,43.602355,Auto
CAF2760956.1,56.4512,Auto
CAF2760976.1,9.34885633333333,Auto
CAF2760995.1,0.888741666666667,Auto
CAF2761015.1,661.090275,Auto
CAF2761038.1,4.492907,Auto
CAF2761056.1,83.7267,Auto
CAF2761075.1,176.378218333333,Auto
CAF2761081.1,30.7880616666667,Auto
CAF2761103.1,3.97276783333333,Auto
CAF2761121.1,0.141234816666667,Auto
CAF2761139.1,61.4133,Auto
CAF2761143.1,15.9305983333333,Auto
CAF2761164.1,22.4953383333333,Auto
CAF2761189.1,31.3587666666667,Auto
CAF2761211.1,3.9961923855,Auto
CAF2761233.1,31.2644166666667,Auto
CAF2761250.1,3.67398833333333,Auto
CAF2761272.1,18.461,Auto
CAF2761277.1,17.6894133333333,Auto
CAF2761295.1,5.92878283333333,Auto
CAF2761304.1,210.366471666667,Auto
CAF2761324.1,47.706191,Auto
CAF2761346.1,29.2186166666667,Auto
CAF2761365.1,29.86765,Auto
CAF2761386.1,0.578801166666667,Auto
CAF2761404.1,4.219216,Auto
CAF2761425.1,0,Auto
CAF2761448.1,0.267658666666667,Auto
CAF2761469.1,9.093579,Auto
CAF2761491.1,0.308177833333333,Auto
CAF2761510.1,2.71885783333333,Auto
CAF2761519.1,0.3687065,Auto
CAF2761539.1,32.451845,Auto
CAF2761558.1,203.17395,Auto
CAF2761568.1,359.409,Auto
CAF2761587.1,1115.97213333333,Auto
CAF2761607.1,1.19263166666667,Auto
CAF2761626.1,140.39082,Auto
CAF2761647.1,375.896683333333,Auto
CAF2761666.1,36.1093166666667,Auto
CAF2761671.1,44.3772666666667,Auto
CAF2761686.1,6.48481666666667,Auto
CAF2761703.1,10.9184766666667,Auto
CAF2761722.1,18.9255333333333,Auto
CAF2761740.1,72.8450666666667,Auto
CAF2761759.1,38.5214833333333,Auto
CAF2761780.1,340.522166666667,Auto
CAF2761799.1,76.1785166666667,Auto
CAF2761819.1,24.8469933333333,Auto
CAF2761840.1,19.2219205,Auto
CAF2761860.1,27.14812,Auto
CAF2761879.1,41.21002,Auto
CAF2761898.1,103.41845,Auto
CAF2761917.1,1.00255816666667,Auto
CAF2761937.1,1.34598883333333e-05,Auto
CAF2761957.1,5.23083666666667,Auto
CAF2761961.1,2.69334666666667,Auto
CAF2761980.1,21.0365,Auto
CAF2762000.1,13.0356353333333,Auto
CAF2762019.1,17.675215,Auto
CAF2762039.1,3.73038528333333,Auto
CAF2762060.1,0,Auto
CAF2762079.1,0.251915166666667,Auto
CAF2762097.1,337.491766666667,Auto
CAF2762114.1,22.8484766666667,Auto
CAF2762130.1,10.7312283333333,Auto
CAF2762149.1,34.6362833333333,Auto
CAF2762168.1,27.5317166666667,Auto
CAF2762187.1,29.098,Auto
CAF2762206.1,53.4878333333333,Auto
CAF2762225.1,0.9686445,Auto
CAF2762245.1,41.7056333333333,Auto
CAF2762265.1,4.90654166666667,Auto
CAF2762284.1,9.92566333333333,Auto
CAF2762297.1,3.5561175,Auto
CAF2762316.1,0,Auto
CAF2762334.1,30.0574566666667,Auto
CAF2762354.1,38.2413016666667,Auto
CAF2762375.1,0.114174916666667,Auto
CAF2762394.1,0.182747816666667,Auto
CAF2762413.1,1.76568866666667,Auto
CAF2762430.1,20.7363033333333,Auto
CAF2762449.1,12.9949516666667,Auto
CAF2762468.1,7.618385,Auto
CAF2762487.1,15.41134,Auto
CAF2762508.1,75.0160666666667,Auto
CAF2762527.1,89.7567833333333,Auto
CAF2762546.1,35.7839833333333,Auto
CAF2762565.1,111.201816666667,Auto
CAF2762584.1,4.748265,Auto
CAF2762602.1,160.695383333333,Auto
CAF2762621.1,47.5738666666667,Auto
CAF2762640.1,302.742666666667,Auto
CAF2762659.1,854.709833333333,Auto
CAF2762678.1,17.318395,Auto
CAF2762699.1,1.51859366666667,Auto
CAF2762719.1,3.05835983333333,Auto
CAF2762739.1,2.34379066666667,Auto
CAF2762759.1,11.58733,Auto
CAF2762778.1,0.403122,Auto
CAF2762798.1,43.19975,Auto
CAF2762814.1,0.0333106666666667,Auto
CAF2762833.1,0.181925166666667,Auto
CAF2762852.1,63.5708166666667,Auto
CAF2762872.1,0.106777116666667,Auto
CAF2762890.1,7.0682225,Auto
CAF2762910.1,3.0811035,Auto
CAF2762929.1,1.30672283333333,Auto
CAF2762947.1,73.4999666666667,Auto
CAF2762966.1,622.0425995,Auto
CAF2762984.1,117.5149,Auto
CAF2763004.1,33.357,Auto
CAF2763024.1,98.50487,Auto
CAF2763044.1,69.8407666666667,Auto
CAF2763066.1,6.43412266666667,Auto
CAF2763085.1,12.1471683333333,Auto
CAF2763103.1,19.1725833333333,Auto
CAF2763122.1,18.1550333333333,Auto
CAF2763141.1,4.96981083333333,Auto
CAF2763161.1,15.4280283333333,Auto
CAF2763181.1,24.8262166666667,Auto
CAF2763201.1,49.7445666666667,Auto
CAF2763220.1,51.7576616666667,Auto
CAF2763239.1,0,Auto
CAF2763259.1,0.20648235,Auto
CAF2763278.1,19.0360211666667,Auto
CAF2763297.1,42.3205666666667,Auto
CAF2763318.1,16.177615,Auto
CAF2763338.1,16.99261,Auto
CAF2763358.1,43.12525,Auto
CAF2763378.1,60.6544833333333,Auto
CAF2763397.1,12868.1291666667,Auto
CAF2763417.1,198.79775,Auto
CAF2763437.1,11.925715,Auto
CAF2763456.1,13.863905,Auto
CAF2763475.1,11.0785966666667,Auto
CAF2763494.1,26.6741,Auto
CAF2763514.1,67.1497806666667,Auto
CAF2763530.1,5.66718083333333,Auto
CAF2763551.1,0.458815333333333,Auto
CAF2763571.1,3.04458766666667,Auto
CAF2763593.1,1.01491133333333,Auto
CAF2763613.1,20.6143383333333,Auto
CAF2763633.1,5.02322,Auto
CAF2763654.1,6.56332,Auto
CAF2763673.1,8.27325018333333e-05,Auto
CAF2763692.1,8.39318833333333,Auto
CAF2763711.1,5.96284833333333,Auto
CAF2763730.1,18.295,Auto
CAF2763748.1,18.0044116666667,Auto
CAF2763767.1,64.4670666666667,Auto
